id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
89044,This is an invalid model. Graph output (1) does not exist in the graph,This is an invalid model. Graph output (1) does not exist in the graph,this-is-an-invalid-model-graph-output-1-does-not-exist-in-the-graph,4,0,4,,2020-07-13T20:15:12.516Z,2020-07-27T19:50:14.793Z,True,2020-07-27T19:50:14.793Z,regular,False,False,,,True,False,False,,,131,0,False,anico,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34256, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23142, 'primary_group_id': None}]"
89647,Linking issues with torch,Linking issues with torch,linking-issues-with-torch,2,0,2,,2020-07-17T20:51:05.818Z,2020-07-25T01:16:27.109Z,True,2020-07-25T01:16:27.109Z,regular,False,False,,,True,False,False,,,88,0,False,yetanadur,13,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 27183, 'primary_group_id': None}]"
90188,Unpacking Quantized model in C++ with torchscript format,Unpacking Quantized model in C++ with torchscript format,unpacking-quantized-model-in-c-with-torchscript-format,4,2,4,,2020-07-22T19:59:16.728Z,2020-07-24T20:45:49.763Z,True,2020-07-24T20:45:49.763Z,regular,False,False,,,True,False,False,,,160,1,False,jerryzh168,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30754, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 21770, 'primary_group_id': None}]"
90338,Problem saving nn.Module as a TorchScript module (DLRM model),Problem saving nn.Module as a TorchScript module (DLRM model),problem-saving-nn-module-as-a-torchscript-module-dlrm-model,1,0,1,,2020-07-23T23:23:49.446Z,2020-07-23T23:23:49.504Z,True,2020-07-24T17:25:48.101Z,regular,False,False,,,True,False,False,,,77,0,False,pollo_loco,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34703, 'primary_group_id': None}]"
90093,Unable to increase performance for custom CNN using torchscript,Unable to increase performance for custom CNN using torchscript,unable-to-increase-performance-for-custom-cnn-using-torchscript,2,0,2,,2020-07-22T06:25:40.623Z,2020-07-24T09:54:37.452Z,True,2020-07-24T09:54:37.452Z,regular,False,False,,,True,False,False,,,67,0,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 29062, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
87555,How to visualize the profile guided optimization in torchscript?,How to visualize the profile guided optimization in torchscript?,how-to-visualize-the-profile-guided-optimization-in-torchscript,7,4,7,,2020-07-01T08:19:23.812Z,2020-07-24T05:18:46.128Z,True,2020-07-24T05:18:46.128Z,regular,False,False,,,True,False,False,,,179,0,False,Midhilesh,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 29062, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
83325,Torch.jit.script error: Tensor cannot be used as a tuple,Torch.jit.script error: Tensor cannot be used as a tuple,torch-jit-script-error-tensor-cannot-be-used-as-a-tuple,2,0,2,,2020-05-29T06:31:52.670Z,2020-07-23T03:19:50.579Z,True,2020-07-23T03:19:50.579Z,regular,False,False,,,True,False,False,,,142,1,False,111365,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 32337, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 34661, 'primary_group_id': None}]"
90131,"How to fix ""Unknown IValue type for pickling: Device"" in PyTorch 1.3?",How to fix &ldquo;Unknown IValue type for pickling: Device&rdquo; in PyTorch 1.3?,how-to-fix-unknown-ivalue-type-for-pickling-device-in-pytorch-1-3,3,1,3,,2020-07-22T12:37:45.635Z,2020-07-23T01:55:21.368Z,True,2020-07-23T01:55:21.368Z,regular,False,False,,,True,False,False,,,68,1,False,kaituoxu,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 3612, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
88921,Save and load Inline and Lowered Graphs as ScriptModules,Save and load Inline and Lowered Graphs as ScriptModules,save-and-load-inline-and-lowered-graphs-as-scriptmodules,4,0,4,,2020-07-13T01:45:34.582Z,2020-07-22T14:00:58.262Z,True,2020-07-22T14:00:58.262Z,regular,False,False,,,True,False,False,,,108,0,False,vdantu,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21801, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
89990,Different behaivour of exported model in TorchScript,Different behaivour of exported model in TorchScript,different-behaivour-of-exported-model-in-torchscript,3,1,3,,2020-07-21T07:13:24.018Z,2020-07-22T10:00:28.471Z,True,2020-07-22T10:00:28.471Z,regular,False,False,,,True,False,False,,,64,0,False,eusebioaguilera,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34539, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
89983,Help with simple jit scripting,Help with simple jit scripting,help-with-simple-jit-scripting,3,0,3,,2020-07-21T05:11:47.840Z,2020-07-21T15:50:14.074Z,True,2020-07-21T15:50:14.074Z,regular,False,False,,,True,False,False,,,74,0,False,jlquinn,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 5265, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29062, 'primary_group_id': None}]"
88254,How to create a module from graph,How to create a module from graph,how-to-create-a-module-from-graph,4,1,4,,2020-07-07T15:04:24.205Z,2020-07-19T09:33:50.496Z,True,2020-07-19T09:33:50.496Z,regular,False,False,,,True,False,False,,,89,0,False,seliad,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30785, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12871, 'primary_group_id': None}]"
89426,Inconsistency between traced and true model outputs,Inconsistency between traced and true model outputs,inconsistency-between-traced-and-true-model-outputs,3,1,3,,2020-07-16T09:01:40.014Z,2020-07-18T04:25:36.815Z,True,2020-07-18T04:25:36.815Z,regular,False,False,,,True,False,False,,,99,0,False,SandSt0rm161,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34389, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
89588,Torchscript back to eager,Torchscript back to eager,torchscript-back-to-eager,2,0,2,,2020-07-17T11:17:52.961Z,2020-07-17T12:52:00.196Z,True,2020-07-17T12:52:00.196Z,regular,False,False,,,True,False,False,,,79,1,False,tom,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34448, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
89557,Error when exporting ScriptFuntion to ONNX,Error when exporting ScriptFuntion to ONNX,error-when-exporting-scriptfuntion-to-onnx,1,0,1,,2020-07-17T08:23:52.290Z,2020-07-17T08:23:52.349Z,True,2020-07-17T08:23:52.349Z,regular,False,False,,,True,False,False,,,52,0,False,Zhiqiang_Fong,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 34437, 'primary_group_id': None}]"
84258,Self.rnn.flatten_parameters() not supported in torchscript?,Self.rnn.flatten_parameters() not supported in torchscript?,self-rnn-flatten-parameters-not-supported-in-torchscript,2,0,2,,2020-06-05T03:56:50.997Z,2020-07-15T08:28:17.998Z,True,2020-07-16T02:18:51.463Z,regular,False,False,,,True,False,False,,,165,2,False,jimlinntu,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18345, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 34334, 'primary_group_id': None}]"
89384,Error when use quantize and torch.jit.script for transformerencoder,Error when use quantize and torch.jit.script for transformerencoder,error-when-use-quantize-and-torch-jit-script-for-transformerencoder,1,0,1,,2020-07-16T00:45:18.060Z,2020-07-16T00:45:18.133Z,True,2020-07-16T00:45:18.133Z,regular,False,False,,,True,False,False,,,54,0,False,chenxie95,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9864, 'primary_group_id': None}]"
89349,What is the most effective way to migrate an existing model to a newer version of Pytorch?,What is the most effective way to migrate an existing model to a newer version of Pytorch?,what-is-the-most-effective-way-to-migrate-an-existing-model-to-a-newer-version-of-pytorch,2,0,2,,2020-07-15T16:04:04.646Z,2020-07-15T18:46:58.724Z,True,2020-07-15T18:46:58.724Z,regular,False,False,,,True,False,False,,,49,0,False,tom,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34360, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
89286,Torchvision.ops.nms in torchscript,Torchvision.ops.nms in torchscript,torchvision-ops-nms-in-torchscript,4,2,4,,2020-07-15T08:39:10.099Z,2020-07-15T15:45:31.281Z,True,2020-07-15T15:45:31.281Z,regular,False,False,,,True,False,False,,,142,0,False,tom,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34297, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
89203,Tensorboard `add_graph`: visualize model partially composed from torch.distributions,Tensorboard `add_graph`: visualize model partially composed from torch.distributions,tensorboard-add-graph-visualize-model-partially-composed-from-torch-distributions,1,0,1,,2020-07-14T18:43:01.349Z,2020-07-14T18:43:01.410Z,True,2020-07-14T18:43:01.410Z,regular,False,False,,,True,False,False,,,59,0,False,sid,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4378, 'primary_group_id': None}]"
89105,Jit script failing for vgg16_bn,Jit script failing for vgg16_bn,jit-script-failing-for-vgg16-bn,1,0,1,,2020-07-14T07:04:25.204Z,2020-07-14T07:04:25.259Z,True,2020-07-14T07:04:25.259Z,regular,False,False,,,True,False,False,,,45,0,False,abhiksark,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18450, 'primary_group_id': None}]"
88313,Don't have an op for aten::uniform but it isn't a special case,Don&rsquo;t have an op for aten::uniform but it isn&rsquo;t a special case,dont-have-an-op-for-aten-uniform-but-it-isnt-a-special-case,4,1,4,,2020-07-08T02:47:36.750Z,2020-07-12T02:14:54.748Z,True,2020-07-12T02:14:54.748Z,regular,False,False,,,True,False,False,,,110,0,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23946, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
88451,Torch.jit.is_scripting and handle_torch_function,Torch.jit.is_scripting and handle_torch_function,torch-jit-is-scripting-and-handle-torch-function,3,1,3,,2020-07-08T21:53:32.857Z,2020-07-10T15:40:48.443Z,True,2020-07-10T15:40:48.443Z,regular,False,False,,,True,False,False,,,210,2,False,f10w,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 2963, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
88600,How to use TorchScript with Dropout for training?,How to use TorchScript with Dropout for training?,how-to-use-torchscript-with-dropout-for-training,4,1,4,,2020-07-09T18:53:35.887Z,2020-07-09T23:47:36.911Z,True,2020-07-09T23:47:36.911Z,regular,False,False,,,True,False,False,,,78,0,False,SplitInfinity,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12686, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 34116, 'primary_group_id': None}]"
40324,"Help! Tracing fails because of ""parameter sharing""?",Help! Tracing fails because of &ldquo;parameter sharing&rdquo;?,help-tracing-fails-because-of-parameter-sharing,6,1,6,,2019-03-19T21:46:24.946Z,2020-07-09T06:32:14.723Z,True,2020-07-09T06:32:14.723Z,regular,False,False,,,True,False,False,,,1246,3,False,karl7,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 16837, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 16162, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 33209, 'primary_group_id': None}]"
42906,Pytorch jit vs tensorRT,Pytorch jit vs tensorRT,pytorch-jit-vs-tensorrt,7,2,7,,2019-04-18T06:12:58.283Z,2020-07-09T03:36:59.956Z,True,2020-07-09T03:36:59.956Z,regular,False,False,,,True,False,False,,,747,2,False,alanzhai219,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11616, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10547, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15260, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 32676, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23516, 'primary_group_id': None}]"
88433,"LSTM, 'method' object is not subscriptable","LSTM, &lsquo;method&rsquo; object is not subscriptable",lstm-method-object-is-not-subscriptable,2,0,2,,2020-07-08T19:23:25.178Z,2020-07-08T20:21:25.021Z,True,2020-07-08T20:21:25.021Z,regular,False,False,,,True,False,False,,,159,0,False,tom,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 34052, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 616, 'primary_group_id': None}]"
88237,Symbolic registry for custom Python operations,Symbolic registry for custom Python operations,symbolic-registry-for-custom-python-operations,1,0,1,,2020-07-07T13:28:57.619Z,2020-07-07T13:28:57.672Z,True,2020-07-07T13:28:57.672Z,regular,False,False,,,True,False,False,,,66,0,False,druzhkov.paul,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33989, 'primary_group_id': None}]"
88162,Is it possible to back propagate in a TorchScript?,Is it possible to back propagate in a TorchScript?,is-it-possible-to-back-propagate-in-a-torchscript,3,0,3,,2020-07-06T22:39:38.321Z,2020-07-07T12:15:18.685Z,True,2020-07-07T12:15:18.685Z,regular,False,False,,,True,False,False,,,104,1,False,lev,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 17948, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29375, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 16087, 'primary_group_id': None}]"
88160,Torch scripting not working,Torch scripting not working,torch-scripting-not-working,1,0,1,,2020-07-06T21:12:36.043Z,2020-07-06T21:12:36.101Z,True,2020-07-06T21:12:36.101Z,regular,False,False,,,True,False,False,,,53,0,False,Bryan_Wang,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 32757, 'primary_group_id': None}]"
88079,How to add meaning node names to onnx model exported by torch.onnx.export?,How to add meaning node names to onnx model exported by torch.onnx.export?,how-to-add-meaning-node-names-to-onnx-model-exported-by-torch-onnx-export,1,0,1,https://discuss.pytorch.org/uploads/default/optimized/3X/5/f/5f34d5f7212f0f78b84063b2cdff32fdb5dd9193_2_1023x521.jpeg,2020-07-06T08:41:26.041Z,2020-07-06T08:41:26.096Z,True,2020-07-06T08:41:26.096Z,regular,False,False,,,True,False,False,,,78,0,False,Liming,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33929, 'primary_group_id': None}]"
